depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-002060,0.0199760235340595,MY,Acute Leukemias of Ambiguous Lineage,Myeloid,False,GPC3
ACH-002141,0.0918426510059105,HSC-39,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,GPC3
ACH-002233,0.2339329811051154,DIFI,Colorectal Adenocarcinoma,Bowel,False,GPC3
ACH-002247,0.1485398335336683,IM-9,Non-Cancerous,Myeloid,False,GPC3
ACH-002257,-0.0109118584306824,KINGS-1,Diffuse Glioma,CNS/Brain,False,GPC3
ACH-002500,0.1994113087306119,Z-138,Mature B-Cell Neoplasms,Lymphoid,False,GPC3
ACH-002530,0.183141828117692,SNU-977,Colorectal Adenocarcinoma,Bowel,False,GPC3
ACH-003191,-0.0261410415430175,NRH-GCT2,Giant Cell Tumor of Bone,Bone,False,GPC3
ACH-000005,0.1859619365716046,HEL 92.1.7,Acute Myeloid Leukemia,Myeloid,False,GPC3
ACH-000011,0.000848113707699,253J,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,GPC3
ACH-000067,0.1079276551543099,Hs 683,Diffuse Glioma,CNS/Brain,False,GPC3
ACH-000076,-0.0643617174703973,NCO2,Myeloproliferative Neoplasms,Myeloid,False,GPC3
ACH-000093,-0.0250888190511232,Panc 05.04,Pancreatic Adenocarcinoma,Pancreas,False,GPC3
ACH-000095,0.0947463271317561,D341 Med,Embryonal Tumor,CNS/Brain,False,GPC3
ACH-000098,0.2268224520355374,GAMG,Diffuse Glioma,CNS/Brain,False,GPC3
ACH-000115,0.1021982826191256,VCaP,Prostate Adenocarcinoma,Prostate,False,GPC3
ACH-000116,0.0228245589748616,OAW28,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,GPC3
ACH-000132,0.1505559563995444,JHOS-2,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,GPC3
ACH-000139,0.0518807541648571,Panc 03.27,Pancreatic Adenocarcinoma,Pancreas,False,GPC3
ACH-000159,0.1279734235832182,OS-RC-2,Renal Cell Carcinoma,Kidney,False,GPC3
ACH-000172,0.2110134016181217,TM-87,Rhabdoid Cancer,Soft Tissue,False,GPC3
ACH-000174,0.1610161876900622,CAL-62,Anaplastic Thyroid Cancer,Thyroid,False,GPC3
ACH-000182,0.1468633733418948,SNU-869,Ampullary Carcinoma,Ampulla of Vater,False,GPC3
ACH-000212,0.1567914650293597,CAL-120,Invasive Breast Carcinoma,Breast,False,GPC3
ACH-000226,0.1415694506381294,SUP-M2,Mature T and NK Neoplasms,Lymphoid,False,GPC3
ACH-000228,0.1351984686124148,BICR 31,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
ACH-000233,-0.0591488468256884,DEL,Mature T and NK Neoplasms,Lymphoid,False,GPC3
ACH-000234,0.191888284268159,Caki-2,Renal Cell Carcinoma,Kidney,False,GPC3
ACH-000260,0.2182119042519678,SK-N-AS,Neuroblastoma,Peripheral Nervous System,False,GPC3
ACH-000264,0.049296355294514,Calu-6,Non-Small Cell Lung Cancer,Lung,False,GPC3
ACH-000277,0.3506303316825818,HCC1419,Invasive Breast Carcinoma,Breast,False,GPC3
ACH-000293,0.1023520540497828,KLE,Endometrial Carcinoma,Uterus,False,GPC3
ACH-000294,0.0771948712071596,NB-4,Acute Myeloid Leukemia,Myeloid,False,GPC3
ACH-000335,0.018497479781845,MSTO-211H,Pleural Mesothelioma,Pleura,False,GPC3
ACH-000344,0.0943708180395309,SNU-668,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,GPC3
ACH-000371,0.0997177272190504,RL,Mature B-Cell Neoplasms,Lymphoid,False,GPC3
ACH-000376,0.2755732142674752,SF-295,Diffuse Glioma,CNS/Brain,False,GPC3
ACH-000381,0.1099471031761651,T84,Colorectal Adenocarcinoma,Bowel,False,GPC3
ACH-000403,0.1632813684719154,NCI-H747,Colorectal Adenocarcinoma,Bowel,False,GPC3
ACH-000404,0.1597024414812169,K029AX,Melanoma,Skin,False,GPC3
ACH-000503,0.1830563817078022,BICR 16,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
ACH-000504,0.2107794395508104,SNB75,Diffuse Glioma,CNS/Brain,False,GPC3
ACH-000547,0.1107267200146291,HT-1197,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,GPC3
ACH-000548,0.1919715342360901,BHY,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
ACH-000549,-0.1769880112537031,SNU-1076,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
ACH-000584,0.1197408185929092,JHOS-4,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,GPC3
ACH-000616,0.1005627789677314,Hs 746T,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,GPC3
ACH-000620,0.1657545063641156,JHH-1,Hepatocellular Carcinoma,Liver,False,GPC3
ACH-000663,0.0404712446131061,OVTOKO,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,GPC3
ACH-000746,0.0764758942947195,GSS,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,GPC3
ACH-000753,0.0872491109531549,JMSU-1,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,GPC3
ACH-000756,0.1252575859085575,GI-1,Diffuse Glioma,CNS/Brain,False,GPC3
ACH-000823,0.0749092768411948,KYSE-140,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,GPC3
ACH-000831,0.0246936055315736,HEC-50B,Endometrial Carcinoma,Uterus,False,GPC3
ACH-000853,0.1036628230064378,NCI-H661,Non-Small Cell Lung Cancer,Lung,False,GPC3
ACH-000860,0.1736720927170071,NCI-H358,Non-Small Cell Lung Cancer,Lung,False,GPC3
ACH-000864,0.2880319689561944,COLO 684,Endometrial Carcinoma,Uterus,False,GPC3
ACH-000882,0.1642620959303297,IGR-1,Melanoma,Skin,False,GPC3
ACH-000919,0.1807137941646818,IM95,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,GPC3
ACH-000924,0.0936272385300995,NCI-H2172,Non-Small Cell Lung Cancer,Lung,False,GPC3
ACH-000926,-0.1212209515922204,HT-55,Colorectal Adenocarcinoma,Bowel,False,GPC3
ACH-000970,0.1292770963011596,SNU-C5,Colorectal Adenocarcinoma,Bowel,False,GPC3
ACH-000980,0.1423936770653466,NCI-H1155,Non-Small Cell Lung Cancer,Lung,False,GPC3
ACH-000983,-0.0891584930620543,KCL-22,Myeloproliferative Neoplasms,Myeloid,False,GPC3
ACH-001020,0.3198878097304797,BT-16,Embryonal Tumor,CNS/Brain,False,GPC3
ACH-001054,-0.0320876381556134,D458,Embryonal Tumor,CNS/Brain,False,GPC3
ACH-001111,-0.1335096012630327,L82,Mature T and NK Neoplasms,Lymphoid,False,GPC3
ACH-001128,0.2383592414884745,MON,Rhabdoid Cancer,Soft Tissue,False,GPC3
ACH-001134,0.1025021773624123,MYLA,Non-Hodgkin Lymphoma,Lymphoid,False,GPC3
ACH-001137,-0.0168340149697197,NCI-H1993,Non-Small Cell Lung Cancer,Lung,False,GPC3
ACH-001172,0.071662775865148,U-251 MG DM,Diffuse Glioma,CNS/Brain,False,GPC3
ACH-001275,0.25367704286572,SYO-1,Osteosarcoma,Bone,False,GPC3
ACH-001279,-0.014166599420986,SCCOHT-1,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,GPC3
ACH-001280,-0.0713747877033025,SCS-214,Synovial Sarcoma,Soft Tissue,False,GPC3
ACH-001310,0.1235092753516319,HA1E,Non-Cancerous,Kidney,False,GPC3
ACH-001340,0.0450731274648774,COV413A,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,GPC3
ACH-001386,0.2902133674100354,SCLC-22H,Lung Neuroendocrine Tumor,Lung,False,GPC3
ACH-001390,0.1038634106669462,SUM-149PT,Invasive Breast Carcinoma,Breast,False,GPC3
ACH-001396,0.0135514731288043,SUM-52PE,Invasive Breast Carcinoma,Breast,False,GPC3
ACH-001398,0.29825833051061,SW 156,Renal Cell Carcinoma,Kidney,False,GPC3
ACH-001422,0.2236146818705079,WPE1-NA22,Non-Cancerous,Prostate,False,GPC3
ACH-001460,0.1448956335979523,C84,Colorectal Adenocarcinoma,Bowel,False,GPC3
ACH-001533,0.2003993820190765,KARPAS 1718,Mature B-Cell Neoplasms,Lymphoid,False,GPC3
ACH-001542,0.1176926475928438,KON,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
ACH-001547,0.1607970855230689,LO68,Pleural Mesothelioma,Pleura,False,GPC3
ACH-001548,-0.0432851063112519,LS,Neuroblastoma,Peripheral Nervous System,False,GPC3
ACH-001558,0.2151856509369833,Mero-48a,Pleural Mesothelioma,Pleura,False,GPC3
ACH-001608,0.08884192804891,NP 2,Diffuse Glioma,CNS/Brain,False,GPC3
ACH-001619,0.1656176061632069,OCUG-1,Intracholecystic Papillary Neoplasm,Biliary Tract,False,GPC3
ACH-001625,0.0938674819530435,OSC-19,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
