depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000784,-0.169342350632881,KYSE-70,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,EGFR
ACH-000793,0.0323296965786263,KATO III,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,EGFR
ACH-000798,-0.11576497956353,CL-40,Colorectal Adenocarcinoma,Bowel,False,EGFR
ACH-000820,0.0667303229658953,SW403,Colorectal Adenocarcinoma,Bowel,False,EGFR
ACH-000839,-0.7536429470427948,SCaBER,Bladder Squamous Cell Carcinoma,Bladder/Urinary Tract,True,EGFR
ACH-000862,-0.9052717578369373,KMBC-2,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,True,EGFR
ACH-000872,-0.4223710418540076,HCC515,Non-Small Cell Lung Cancer,Lung,False,EGFR
ACH-000876,0.0938342245189418,MDA-MB-415,Invasive Breast Carcinoma,Breast,False,EGFR
ACH-000888,-0.1536416128664876,NCI-H1793,Non-Small Cell Lung Cancer,Lung,False,EGFR
ACH-000906,0.0639925539877334,ES-2,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,EGFR
ACH-000912,-0.0102314371661424,NCI-H2286,Lung Neuroendocrine Tumor,Lung,False,EGFR
ACH-000913,-0.1078054660247671,ESS-1,Uterine Sarcoma/Mesenchymal,Uterus,False,EGFR
ACH-000922,-0.0769337226372297,RCH-ACV,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,EGFR
ACH-000928,-0.4265354756435492,JHUEM-1,Endometrial Carcinoma,Uterus,False,EGFR
ACH-000934,-0.1291201809945409,MDA-MB-361,Invasive Breast Carcinoma,Breast,False,EGFR
ACH-000937,0.1011028927567102,PF-382,T-Lymphoblastic Leukemia/Lymphoma,Lymphoid,False,EGFR
ACH-000943,0.0721288343706381,RKO,Colorectal Adenocarcinoma,Bowel,False,EGFR
ACH-000950,-0.1527160907522349,LoVo,Colorectal Adenocarcinoma,Bowel,False,EGFR
ACH-000953,0.0902520285597592,SUP-T1,T-Lymphoblastic Leukemia/Lymphoma,Lymphoid,False,EGFR
ACH-000957,-0.5479420400792361,LS 180,Colorectal Adenocarcinoma,Bowel,True,EGFR
ACH-000960,0.1527683779933936,Reh,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,EGFR
ACH-000969,0.0545750177579894,KM12,Colorectal Adenocarcinoma,Bowel,False,EGFR
