depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-001229,-0.0121664788047326,UPCI-SCC-154,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-001233,-0.0744099785647258,VMRC-LCD,Non-Small Cell Lung Cancer,Lung,False,FOLR1
ACH-001302,0.0126530229382326,COG-N-305,Neuroblastoma,Peripheral Nervous System,False,FOLR1
ACH-001328,0.1333110042553342,A-431,Cutaneous Squamous Cell Carcinoma,Skin,False,FOLR1
ACH-001331,0.052201802877485,BICR 10,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-001332,0.0392435054103826,BICR 78,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-001341,0.0487666834508227,DoTc2 4510,Mixed Cervical Carcinoma,Cervix,False,FOLR1
ACH-001354,0.117313736430154,LAN-2,Neuroblastoma,Peripheral Nervous System,False,FOLR1
ACH-001366,0.0194519203080824,NGP,Neuroblastoma,Peripheral Nervous System,False,FOLR1
ACH-001377,-0.1782755774712312,PACADD-137,Pancreatic Adenocarcinoma,Pancreas,False,FOLR1
ACH-001391,0.0455180851506276,SUM-159PT,Invasive Breast Carcinoma,Breast,False,FOLR1
ACH-001399,0.0742417260116047,SW 626,Colorectal Adenocarcinoma,Bowel,False,FOLR1
ACH-001408,0.0106846269128957,UM-UC-14,Urethral Cancer,Bladder/Urinary Tract,False,FOLR1
ACH-001411,-0.0007193403457385,UM-UC-5,Bladder Squamous Cell Carcinoma,Bladder/Urinary Tract,False,FOLR1
ACH-001430,0.0281436927095385,TC-138,Ewing Sarcoma,Bone,False,FOLR1
ACH-001436,0.031987618528395,1411H,Non-Seminomatous Germ Cell Tumor,Testis,False,FOLR1
ACH-001549,0.0300369846816645,Lu-135,Lung Neuroendocrine Tumor,Lung,False,FOLR1
ACH-001634,-0.1760473701320332,PGA-1,Mature B-Cell Neoplasms,Lymphoid,False,FOLR1
ACH-001641,-0.060290279746965,SAT,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-001664,0.0906448671817085,SNU-638,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,FOLR1
ACH-001750,0.0074814183653659,TTC442,Rhabdomyosarcoma,Soft Tissue,False,FOLR1
ACH-001791,-0.0550650440136018,LPS6,Liposarcoma,Soft Tissue,False,FOLR1
ACH-001839,0.2344641967572255,MGH-ICC13-7,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,FOLR1
ACH-001852,0.0151922787617435,HKGZ-CC,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,FOLR1
ACH-001861,-0.1085987958087527,TGBC1TKB,Intracholecystic Papillary Neoplasm,Biliary Tract,False,FOLR1
ACH-001990,-0.0380369505385093,NZM7,Melanoma,Skin,False,FOLR1
ACH-002020,0.1095659051174565,SKG-IIIa,Cervical Squamous Cell Carcinoma,Cervix,False,FOLR1
ACH-002067,0.0083388186192479,NOS-1,Osteosarcoma,Bone,False,FOLR1
ACH-002070,0.2139892519984421,HKBMM,Meningothelial Tumor,CNS/Brain,False,FOLR1
ACH-002083,-0.0511134931591945,NB69,Neuroblastoma,Peripheral Nervous System,False,FOLR1
