depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000323,-0.1339465179469089,42-MG-BA,Diffuse Glioma,CNS/Brain,False,CD19
ACH-000326,-0.1301261615754456,JURL-MK1,Myeloproliferative Neoplasms,Myeloid,False,CD19
ACH-000329,-0.0246135575511138,CCF-STTG1,Diffuse Glioma,CNS/Brain,False,CD19
ACH-000330,-0.004878582465714,EFM-19,Invasive Breast Carcinoma,Breast,False,CD19
ACH-000366,-0.1410717343216128,SK-N-DZ,Neuroblastoma,Peripheral Nervous System,False,CD19
ACH-000377,0.0174639001113043,SNU-478,Ampullary Carcinoma,Ampulla of Vater,False,CD19
ACH-000406,-0.0770424946597981,U-937,Acute Myeloid Leukemia,Myeloid,False,CD19
ACH-000430,-0.159486535862106,TYK-nu,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,CD19
ACH-000433,0.0764791356255242,Caki-1,Renal Cell Carcinoma,Kidney,False,CD19
ACH-000454,0.0560434194700563,HCC-95,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000456,-0.1314525227502656,B-CPAP,Poorly Differentiated Thyroid Cancer,Thyroid,False,CD19
ACH-000464,-0.178757355457385,CAS-1,Diffuse Glioma,CNS/Brain,False,CD19
ACH-000475,-0.1145625183800164,huH-1,Hepatocellular Carcinoma,Liver,False,CD19
ACH-000484,-0.1773805580907925,VMRC-RCW,Renal Cell Carcinoma,Kidney,False,CD19
ACH-000488,-0.1608373017840572,TE-11,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,CD19
ACH-000554,0.072838997773447,UACC-893,Invasive Breast Carcinoma,Breast,False,CD19
ACH-000565,0.2936079891398639,RCM-1,Colorectal Adenocarcinoma,Bowel,False,CD19
ACH-000570,-0.0875718071699953,YKG1,Diffuse Glioma,CNS/Brain,False,CD19
ACH-000573,-0.0392615049937326,MDA-MB-436,Invasive Breast Carcinoma,Breast,False,CD19
ACH-000602,-0.0879528064449673,M-07e,Acute Myeloid Leukemia,Myeloid,False,CD19
ACH-000606,-0.0450111586810732,PE/CA-PJ34 (clone C12),Head and Neck Squamous Cell Carcinoma,Head and Neck,False,CD19
ACH-000651,-0.1403211738878463,SW 620,Colorectal Adenocarcinoma,Bowel,False,CD19
ACH-000653,-0.0722070334195096,JJN-3,Mature B-Cell Neoplasms,Lymphoid,False,CD19
ACH-000672,-0.5309731248468369,IA-LM,Non-Small Cell Lung Cancer,Lung,True,CD19
ACH-000677,-0.183584942663622,SW 1573,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000693,-0.2683942439913989,KYSE-180,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,CD19
ACH-000699,0.0180770805885027,HCC1395,Invasive Breast Carcinoma,Breast,False,CD19
ACH-000766,-0.1549440811390736,NCI-H1648,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000771,-0.1922545476483334,BICR 56,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,CD19
ACH-000866,-0.1967169457055089,NCI-H1048,Lung Neuroendocrine Tumor,Lung,False,CD19
ACH-000903,-0.0428654759774718,FTC-133,Well-Differentiated Thyroid Cancer,Thyroid,False,CD19
ACH-000920,-0.3036182448054103,CML-T1,Myeloproliferative Neoplasms,Myeloid,False,CD19
ACH-000938,-1.103375363321708,NALM-6,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,True,CD19
ACH-000958,-0.0374715197542688,SW48,Colorectal Adenocarcinoma,Bowel,False,CD19
ACH-000968,0.0095694627216559,COLO 792,Melanoma,Skin,False,CD19
ACH-000991,-0.003239404364471,SNU-81,Colorectal Adenocarcinoma,Bowel,False,CD19
ACH-000995,-0.438805367643827,JURKAT,T-Lymphoblastic Leukemia/Lymphoma,Lymphoid,False,CD19
ACH-000996,-0.1174105107527973,HEC-251,Endometrial Carcinoma,Uterus,False,CD19
ACH-000997,0.0577390801298684,HCT-15,Colorectal Adenocarcinoma,Bowel,False,CD19
ACH-001033,-0.1648723421716615,CHLA-57,Embryonal Tumor,CNS/Brain,False,CD19
ACH-001163,-0.1008063157659466,CCLF_PEDS_0001_T,Renal Cell Carcinoma,Kidney,False,CD19
ACH-001164,-0.0897370781620942,CCLF_PEDS_0003_T,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,Soft Tissue,False,CD19
ACH-001188,0.0713182993703064,SH-SY5Y,Neuroblastoma,Peripheral Nervous System,False,CD19
ACH-001270,-0.1768392594486798,1273/99,Synovial Sarcoma,Soft Tissue,False,CD19
ACH-001353,-0.0884124846223738,JOPACA-1,Pancreatic Adenocarcinoma,Pancreas,False,CD19
ACH-001356,-0.0617238301781301,MB-1,Anaplastic Thyroid Cancer,Thyroid,False,CD19
ACH-001368,-0.1048426801321411,OAC-M5.1,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,CD19
ACH-001394,-0.1966710024264282,SUM-229PE,Invasive Breast Carcinoma,Breast,False,CD19
ACH-001400,0.0421783045232829,SW 954,Squamous Cell Carcinoma of the Vulva/Vagina,Vulva/Vagina,False,CD19
ACH-001416,0.0051208230120058,UM-UC9,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,CD19
ACH-001515,-0.0669381405266106,HCS-2,Cervical Squamous Cell Carcinoma,Cervix,False,CD19
ACH-001528,0.0026211372623764,IHH-4,Well-Differentiated Thyroid Cancer,Thyroid,False,CD19
ACH-001577,0.2031398519832823,MUTZ-8,Acute Myeloid Leukemia,Myeloid,False,CD19
ACH-001622,-0.0883573013894262,Onda 7,Diffuse Glioma,CNS/Brain,False,CD19
ACH-001653,-0.3561010746277411,SK-GT-2,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,CD19
