depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000975,-0.1947210910083189,HCC2450,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000986,-0.0594181864652926,HT115,Colorectal Adenocarcinoma,Bowel,False,NECTIN4
ACH-001036,-0.0801219977746685,CMK-11-5,Acute Myeloid Leukemia,Myeloid,False,NECTIN4
ACH-001061,-0.1786000594992123,DLD-1,Colorectal Adenocarcinoma,Bowel,False,NECTIN4
ACH-001098,-0.1594253961738914,KCI-MOH1,Pancreatic Adenocarcinoma,Pancreas,False,NECTIN4
ACH-001183,-0.1365244142063449,RT112/84,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,NECTIN4
ACH-001295,-0.2808546171438587,Y-79,Retinoblastoma,Eye,False,NECTIN4
ACH-001334,-0.110387535352576,C-4 I,Cervical Squamous Cell Carcinoma,Cervix,False,NECTIN4
ACH-001370,0.0865059352691767,OCI-P5x,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,NECTIN4
ACH-001442,-0.09669415354883,A388,Cutaneous Squamous Cell Carcinoma,Skin,False,NECTIN4
ACH-001443,-0.0451291582866482,ASH-3,Anaplastic Thyroid Cancer,Thyroid,False,NECTIN4
ACH-001484,-0.2147216411500372,CI,Mature B-Cell Neoplasms,Lymphoid,False,NECTIN4
ACH-001495,-0.2474524196107286,EMTOKA,Endometrial Carcinoma,Uterus,False,NECTIN4
ACH-001502,0.0652345025222591,GCT-27,Non-Seminomatous Germ Cell Tumor,Testis,False,NECTIN4
ACH-001523,-0.1739943566615716,HSC-1,Cutaneous Squamous Cell Carcinoma,Skin,False,NECTIN4
ACH-001550,-0.368384779623209,MCC13,Merkel Cell Carcinoma,Skin,False,NECTIN4
ACH-001559,-0.1816288931643881,Mero-82,Pleural Mesothelioma,Pleura,False,NECTIN4
ACH-001560,0.0143304642678648,Mero-83,Pleural Mesothelioma,Pleura,False,NECTIN4
ACH-001606,-0.0854546265844174,no.11,Diffuse Glioma,CNS/Brain,False,NECTIN4
ACH-001623,-0.0363834373045189,Onda 8,Diffuse Glioma,CNS/Brain,False,NECTIN4
ACH-001626,-0.3733586928566881,OSC-20,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,NECTIN4
ACH-001643,-0.0720885226395167,SCCH-196,Ewing Sarcoma,Bone,False,NECTIN4
ACH-001645,-0.1046286200046576,SEKI,Melanoma,Skin,False,NECTIN4
ACH-001648,-0.0884999585781138,Shmac 4,Non-Cancerous,Prostate,False,NECTIN4
ACH-001688,-0.0395493623510153,UM-RC-7,Renal Cell Carcinoma,Kidney,False,NECTIN4
ACH-001694,-0.0673039688593058,UPCI-SCC-074,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,NECTIN4
ACH-001701,-0.4011298254271956,UPCI-SCC-200,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,NECTIN4
ACH-001702,-0.2020014153332276,VA-ES-BJ,Epithelioid Sarcoma,Soft Tissue,False,NECTIN4
ACH-001715,-0.0201130834219487,CAL-72,Osteosarcoma,Bone,False,NECTIN4
ACH-001838,-0.1475756895027976,MGH-ICC12,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,NECTIN4
ACH-002041,-0.1807789156821785,HOTHC,Anaplastic Thyroid Cancer,Thyroid,False,NECTIN4
ACH-002143,-0.1125142092270395,IST-MEL1,Melanoma,Skin,False,NECTIN4
ACH-002160,-0.0858033169394793,MC-IXC,Ewing Sarcoma,Bone,False,NECTIN4
ACH-002198,-0.1132892240559713,SCH,Extra Gonadal Germ Cell Tumor,Other,False,NECTIN4
ACH-002291,-0.2765152933892666,NTERA-2 cl.D1,Non-Seminomatous Germ Cell Tumor,Testis,False,NECTIN4
ACH-002400,0.052036099664101,21MT-1,Invasive Breast Carcinoma,Breast,False,NECTIN4
