depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-001394,0.041928468340033,SUM-229PE,Invasive Breast Carcinoma,Breast,False,FAP
ACH-001400,0.1971065475885998,SW 954,Squamous Cell Carcinoma of the Vulva/Vagina,Vulva/Vagina,False,FAP
ACH-001416,-0.0837225293494217,UM-UC9,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,FAP
ACH-001515,0.0621890934986933,HCS-2,Cervical Squamous Cell Carcinoma,Cervix,False,FAP
ACH-001528,0.1651582273490143,IHH-4,Well-Differentiated Thyroid Cancer,Thyroid,False,FAP
ACH-001577,0.0818141564107804,MUTZ-8,Acute Myeloid Leukemia,Myeloid,False,FAP
ACH-001622,0.0085669801802212,Onda 7,Diffuse Glioma,CNS/Brain,False,FAP
ACH-001653,-0.0907252429639913,SK-GT-2,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,FAP
ACH-001654,0.1145674563528139,SK-GT-4,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,FAP
ACH-001676,0.0802710813390516,Ty-82,"Head and Neck Carcinoma, Other",Head and Neck,False,FAP
ACH-001709,0.0475606788440203,WSU-NHL,Mature B-Cell Neoplasms,Lymphoid,False,FAP
ACH-001736,0.0049163835398441,HB1119,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,FAP
ACH-001745,0.0818504488319221,RhJT,Rhabdomyosarcoma,Soft Tissue,False,FAP
ACH-001858,0.0372437955599421,SSP-25,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,FAP
ACH-001863,0.2287802743220667,TKKK,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,FAP
ACH-001864,-0.0968958495455569,YSCCC,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,FAP
ACH-001959,-0.0275084772120221,CC-LP-1,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,FAP
ACH-001992,-0.0127538019721178,ONE58,Pleural Mesothelioma,Pleura,False,FAP
ACH-002021,-0.0750284662057285,T3M-3,Gestational Trophoblastic Disease,Uterus,False,FAP
ACH-002025,0.0669994095982499,TT1TKB,Colorectal Adenocarcinoma,Bowel,False,FAP
ACH-002033,0.0133015712174172,HMMME,Pleural Mesothelioma,Pleura,False,FAP
ACH-002048,0.0940755162690539,RMS-YM,Rhabdomyosarcoma,Soft Tissue,False,FAP
ACH-002080,0.0814064792994689,TN-2,Neuroblastoma,Peripheral Nervous System,False,FAP
ACH-002105,-0.123800978619584,ES4,Ewing Sarcoma,Bone,False,FAP
ACH-002119,0.0851178929256661,EW-7,Ewing Sarcoma,Bone,False,FAP
ACH-002156,-0.1049502594354129,LC-1-sq,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-002230,-0.0336165139610375,D-542MG,Diffuse Glioma,CNS/Brain,False,FAP
ACH-002234,-0.0582029641314301,DOK,"Head and Neck Carcinoma, Other",Head and Neck,False,FAP
ACH-002250,0.0057582983795156,JHU-022,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FAP
ACH-002251,0.3043607792659153,JHU-029,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FAP
ACH-002461,-0.0016093878965221,RVH421 SKIN FV1,Melanoma,Skin,False,FAP
ACH-002709,-0.0965604116718409,CMS,Acute Myeloid Leukemia,Myeloid,False,FAP
ACH-002925,-0.0056218860577911,UPMM3,Ocular Melanoma,Eye,False,FAP
ACH-000030,0.1062594722908725,PC-14,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000054,0.121743798697047,HT-1080,Fibrosarcoma,Soft Tissue,False,FAP
ACH-000082,0.0580395852861811,"G-292, clone A141B1",Osteosarcoma,Bone,False,FAP
ACH-000118,-0.0608251021396376,HUP-T3,Pancreatic Adenocarcinoma,Pancreas,False,FAP
ACH-000152,-0.0081337192789736,M059K,Diffuse Glioma,CNS/Brain,False,FAP
ACH-000188,0.0188673660724718,SCC-25,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FAP
ACH-000192,0.0048095527545298,MFE-280,Endometrial Carcinoma,Uterus,False,FAP
ACH-000200,0.1430699846465382,NMC-G1,Diffuse Glioma,CNS/Brain,False,FAP
ACH-000203,0.2300413790005522,NH-6,Neuroblastoma,Peripheral Nervous System,False,FAP
ACH-000209,0.166291645630332,SNU-1079,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,FAP
ACH-000271,0.0635210099355469,SU-DHL-10,Mature B-Cell Neoplasms,Lymphoid,False,FAP
ACH-000274,-0.0353755814819038,Hs 852.T,Melanoma,Skin,False,FAP
ACH-000305,0.0283885596148555,EC-GI-10,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,FAP
ACH-000313,-0.109058642232084,KMRC-3,Renal Cell Carcinoma,Kidney,False,FAP
ACH-000374,-0.0874973255747273,HCC1143,Invasive Breast Carcinoma,Breast,False,FAP
ACH-000396,-0.1774187443780279,J82,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,FAP
ACH-000410,0.0808717401419272,Saos-2,Osteosarcoma,Bone,False,FAP
ACH-000425,-0.0062381621753225,UACC-62,Melanoma,Skin,False,FAP
ACH-000442,-0.0310896687223037,RERF-LC-Sq1,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000448,0.184008384452517,NCI-H1666,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000452,0.0350162037175799,TE-8,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,FAP
ACH-000459,-0.1309712217488693,TUHR10TKB,Renal Cell Carcinoma,Kidney,False,FAP
ACH-000463,0.0398956192287169,NCI-H460,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000472,-0.0551516439558971,HSC-2,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FAP
ACH-000510,-0.1233384636350766,NCI-H1299,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000519,-0.1414985761441605,PEER,T-Lymphoblastic Leukemia/Lymphoma,Lymphoid,False,FAP
ACH-000525,0.0509821587448882,NCI-H2171,Lung Neuroendocrine Tumor,Lung,False,FAP
ACH-000557,0.0109178075266735,AML-193,Acute Myeloid Leukemia,Myeloid,False,FAP
ACH-000577,-0.1153714799172127,JHH-2,Hepatocellular Carcinoma,Liver,False,FAP
ACH-000587,-0.0355138462626237,NCI-H1975,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000589,-0.0359869255298571,NCI-H1437,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000627,0.0700089596226324,LCLC-103H,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000631,0.0443291657324692,KS-1,Diffuse Glioma,CNS/Brain,False,FAP
ACH-000637,0.1203867178407351,KYSE-520,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,FAP
ACH-000647,-0.0759214453312047,TE-1,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,FAP
ACH-000660,0.3486204135175759,SU-DHL-5,Mature B-Cell Neoplasms,Lymphoid,False,FAP
ACH-000667,0.1034093861636202,HCC-44,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000676,-0.0165575911084851,LN-464,Melanoma,Skin,False,FAP
ACH-000700,-0.005717867968347,NCI-H2882,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000704,-0.3053055454924708,OAW42,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,FAP
ACH-000706,0.0092506664763321,EKVX,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000718,0.0274236185647049,NCI-H2291,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000722,0.1767175052904728,SNU-C1,Colorectal Adenocarcinoma,Bowel,False,FAP
ACH-000740,0.0168911557368711,A-253,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FAP
ACH-000760,0.0609137175868174,LNZ308,Diffuse Glioma,CNS/Brain,False,FAP
ACH-000776,-0.0043200777174916,ONS-76,Embryonal Tumor,CNS/Brain,False,FAP
ACH-000787,-0.0596036606088776,LXF-289,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000829,0.1211180013412907,HuNS1,Mature B-Cell Neoplasms,Lymphoid,False,FAP
ACH-000834,-0.0147453847082733,UM-UC-1,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,FAP
ACH-000837,-0.0052903865526948,NCI-H322,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000859,-0.0153470124395281,HCC1954,Breast Ductal Carcinoma In Situ,Breast,False,FAP
ACH-000884,-0.0180044126278919,MDA-MB-435S,Melanoma,Skin,False,FAP
ACH-000896,0.0438986681369924,647-V,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,FAP
