depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000352,-0.0309324740633574,HCC1428,Invasive Breast Carcinoma,Breast,False,MET
ACH-000385,-0.4510924902427261,SK-RC-52,Renal Cell Carcinoma,Kidney,False,MET
ACH-000415,0.0781107945386141,BICR 6,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-000436,0.1574448767569171,OCI-My7,Mature B-Cell Neoplasms,Lymphoid,False,MET
ACH-000438,0.2550228099055794,Lu-65,Non-Small Cell Lung Cancer,Lung,False,MET
ACH-000461,-0.0824617812745523,SNU-1196,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,MET
ACH-000469,-0.9579500356364514,YH-13,Diffuse Glioma,CNS/Brain,True,MET
ACH-000477,-0.1067241521419254,Malme-3M,Melanoma,Skin,False,MET
ACH-000487,0.0319110835316314,F-36P,Acute Myeloid Leukemia,Myeloid,False,MET
ACH-000498,0.069165939936001,KO52,Acute Myeloid Leukemia,Myeloid,False,MET
ACH-000499,-0.0878176346848839,EW8,Ewing Sarcoma,Bone,False,MET
ACH-000521,0.0298356633492049,NCI-H2030,Non-Small Cell Lung Cancer,Lung,False,MET
ACH-000585,-0.0565535407032126,EPLC-272H,Non-Small Cell Lung Cancer,Lung,False,MET
ACH-000601,0.0345806502744162,MIA PaCa-2,Pancreatic Adenocarcinoma,Pancreas,False,MET
ACH-000630,-0.0561069485241885,YD-8,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-000649,0.0256158065608353,786-O,Renal Cell Carcinoma,Kidney,False,MET
ACH-000655,0.052418324888266,SF268,Diffuse Glioma,CNS/Brain,False,MET
ACH-000682,0.0717485143898628,SNU-1066,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-000701,0.0089411454661994,RMUG-S,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,MET
ACH-000736,-0.061510908241553,SNU-601,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,MET
ACH-000741,0.0024510952676744,U-BLC1,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,MET
ACH-000781,-0.1604868929340506,NCI-H2023,Non-Small Cell Lung Cancer,Lung,False,MET
ACH-000792,0.0138904794122214,BFTC-909,Renal Cell Carcinoma,Kidney,False,MET
ACH-000794,0.0685353219484325,BICR 22,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-000801,0.0641531430223495,Hs 936.T,Melanoma,Skin,False,MET
