depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-001411,0.099652624237134,UM-UC-5,Bladder Squamous Cell Carcinoma,Bladder/Urinary Tract,False,STEAP1
ACH-001430,0.0725021588117287,TC-138,Ewing Sarcoma,Bone,False,STEAP1
ACH-001436,0.000353357823493,1411H,Non-Seminomatous Germ Cell Tumor,Testis,False,STEAP1
ACH-001549,0.1328007985652652,Lu-135,Lung Neuroendocrine Tumor,Lung,False,STEAP1
ACH-001634,-0.0332381799842232,PGA-1,Mature B-Cell Neoplasms,Lymphoid,False,STEAP1
ACH-001641,0.0846037963050615,SAT,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-001664,0.0957137902025929,SNU-638,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,STEAP1
ACH-001750,0.025696392288074,TTC442,Rhabdomyosarcoma,Soft Tissue,False,STEAP1
ACH-001791,0.1247178753864476,LPS6,Liposarcoma,Soft Tissue,False,STEAP1
ACH-001839,0.1839765236949822,MGH-ICC13-7,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,STEAP1
ACH-001852,0.0657427650146604,HKGZ-CC,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,STEAP1
ACH-001861,-0.0489583376968361,TGBC1TKB,Intracholecystic Papillary Neoplasm,Biliary Tract,False,STEAP1
ACH-001990,-0.0049781341780839,NZM7,Melanoma,Skin,False,STEAP1
ACH-002020,0.1041823784609125,SKG-IIIa,Cervical Squamous Cell Carcinoma,Cervix,False,STEAP1
ACH-002067,0.1194010122529104,NOS-1,Osteosarcoma,Bone,False,STEAP1
ACH-002070,0.0761452662363967,HKBMM,Meningothelial Tumor,CNS/Brain,False,STEAP1
ACH-002083,,NB69,Neuroblastoma,Peripheral Nervous System,False,STEAP1
ACH-002114,,EW-16,Ewing Sarcoma,Bone,False,STEAP1
ACH-002179,,OCUB-M,Invasive Breast Carcinoma,Breast,False,STEAP1
ACH-002212,,BB30-HNC,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-002243,,HCE-4,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,STEAP1
ACH-002261,,KP-N-YS,Neuroblastoma,Peripheral Nervous System,False,STEAP1
ACH-002304,,SK-MG-1,Diffuse Glioma,CNS/Brain,False,STEAP1
ACH-002401,-0.0933840919984343,21MT-2,Invasive Breast Carcinoma,Breast,False,STEAP1
ACH-002458,0.1975791846972553,HT144 SKIN FV1,Melanoma,Skin,False,STEAP1
ACH-002467,0.1264349301375143,RPE1-ss51,Non-Cancerous,Eye,False,STEAP1
ACH-002499,0.0396971230860151,UACC-3199,Invasive Breast Carcinoma,Breast,False,STEAP1
ACH-002531,0.1930627215595673,SNU-2535,Non-Small Cell Lung Cancer,Lung,False,STEAP1
ACH-002533,0.061837555650675,SNU-482,Renal Cell Carcinoma,Kidney,False,STEAP1
ACH-002681,-0.0213400475466135,538-MG-BA,Diffuse Glioma,CNS/Brain,False,STEAP1
ACH-002847,0.0731113956413505,YUHOIN,Melanoma,Skin,False,STEAP1
ACH-000023,,PA-TU-8988T,Pancreatic Adenocarcinoma,Pancreas,False,STEAP1
ACH-000028,0.2155773701399458,KPL-1,Invasive Breast Carcinoma,Breast,False,STEAP1
ACH-000047,0.1306433517900033,GCIY,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,STEAP1
ACH-000060,0.2596718374147108,Panc 10.05,Pancreatic Adenocarcinoma,Pancreas,False,STEAP1
ACH-000092,0.1235374837588484,NCI-H2452,Pleural Mesothelioma,Pleura,False,STEAP1
ACH-000137,0.0218139676460863,8-MG-BA,Diffuse Glioma,CNS/Brain,False,STEAP1
ACH-000145,0.007500076729891,SK-LMS-1,Leiomyosarcoma,Soft Tissue,False,STEAP1
ACH-000146,0.0525953709643648,THP-1,Acute Myeloid Leukemia,Myeloid,False,STEAP1
ACH-000147,0.1381375420360836,T-47D,Invasive Breast Carcinoma,Breast,False,STEAP1
ACH-000204,0.2529840951636662,LP-1,Mature B-Cell Neoplasms,Lymphoid,False,STEAP1
ACH-000237,0.1807579296503516,JHOM-1,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,STEAP1
ACH-000238,-0.0622223923811581,SCC-4,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-000276,0.2609991149469102,HCC38,Invasive Breast Carcinoma,Breast,False,STEAP1
ACH-000334,0.0278650093880457,DB,Mature B-Cell Neoplasms,Lymphoid,False,STEAP1
ACH-000337,0.0046846251464031,NCI-H3122,Non-Small Cell Lung Cancer,Lung,False,STEAP1
ACH-000343,0.117600889661653,NCI-H522,Non-Small Cell Lung Cancer,Lung,False,STEAP1
ACH-000352,0.0740058109748303,HCC1428,Invasive Breast Carcinoma,Breast,False,STEAP1
ACH-000385,0.0391684551282869,SK-RC-52,Renal Cell Carcinoma,Kidney,False,STEAP1
ACH-000415,0.1425091105780085,BICR 6,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-000436,-0.0118483607348307,OCI-My7,Mature B-Cell Neoplasms,Lymphoid,False,STEAP1
ACH-000438,0.1610398814192645,Lu-65,Non-Small Cell Lung Cancer,Lung,False,STEAP1
ACH-000461,0.0850434956766179,SNU-1196,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,STEAP1
ACH-000469,0.0192524622902338,YH-13,Diffuse Glioma,CNS/Brain,False,STEAP1
ACH-000477,0.0070339519778829,Malme-3M,Melanoma,Skin,False,STEAP1
ACH-000487,0.1505973970966961,F-36P,Acute Myeloid Leukemia,Myeloid,False,STEAP1
ACH-000498,0.1924918403701351,KO52,Acute Myeloid Leukemia,Myeloid,False,STEAP1
ACH-000499,0.0207449279407703,EW8,Ewing Sarcoma,Bone,False,STEAP1
ACH-000521,0.1678959116934045,NCI-H2030,Non-Small Cell Lung Cancer,Lung,False,STEAP1
ACH-000585,0.0742846795543471,EPLC-272H,Non-Small Cell Lung Cancer,Lung,False,STEAP1
ACH-000601,0.1345580010949096,MIA PaCa-2,Pancreatic Adenocarcinoma,Pancreas,False,STEAP1
ACH-000630,0.0960993237743416,YD-8,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-000649,0.189448937955803,786-O,Renal Cell Carcinoma,Kidney,False,STEAP1
ACH-000655,0.0736012660506739,SF268,Diffuse Glioma,CNS/Brain,False,STEAP1
ACH-000682,0.0940191546232354,SNU-1066,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-000701,0.1464462213928459,RMUG-S,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,STEAP1
ACH-000736,0.1178639144197456,SNU-601,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,STEAP1
ACH-000741,0.1833069860687876,U-BLC1,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,STEAP1
ACH-000781,0.1231453993684748,NCI-H2023,Non-Small Cell Lung Cancer,Lung,False,STEAP1
ACH-000792,0.0437814274612177,BFTC-909,Renal Cell Carcinoma,Kidney,False,STEAP1
ACH-000794,0.0893983044065111,BICR 22,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-000801,0.0065691343311084,Hs 936.T,Melanoma,Skin,False,STEAP1
ACH-000810,0.0650079725735012,SK-MEL-30,Melanoma,Skin,False,STEAP1
ACH-000822,0.0258336439448,SK-MEL-24,Melanoma,Skin,False,STEAP1
ACH-000835,0.1037467764862168,GCT,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,Soft Tissue,False,STEAP1
ACH-000855,0.1468908027033527,KYSE-150,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,STEAP1
ACH-000874,0.3982765544023791,RS4;11,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,STEAP1
ACH-000878,0.3177447815440735,HCC-15,Non-Small Cell Lung Cancer,Lung,False,STEAP1
ACH-000900,0.1480294606042992,NCI-H23,Non-Small Cell Lung Cancer,Lung,False,STEAP1
ACH-000905,0.173299254451625,5637,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,STEAP1
ACH-000977,0.1519940035150741,LNCaP clone FGC,Prostate Adenocarcinoma,Prostate,False,STEAP1
ACH-001065,,Evsa-T,Invasive Breast Carcinoma,Breast,False,STEAP1
ACH-001193,-0.0813133096483536,SK-PN-DW,Ewing Sarcoma,Bone,False,STEAP1
ACH-001232,0.1953641234087248,UW228,Embryonal Tumor,CNS/Brain,False,STEAP1
ACH-001303,0.3301312068175658,NB-1643,Neuroblastoma,Peripheral Nervous System,False,STEAP1
ACH-001307,-0.0236180678539359,8505C,Anaplastic Thyroid Cancer,Thyroid,False,STEAP1
ACH-001322,0.1825436442333462,CME-1,Synovial Sarcoma,Soft Tissue,False,STEAP1
ACH-001347,0.1784315467496862,H157,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-001382,0.047607192072411,PACADD-188,Pancreatic Adenocarcinoma,Pancreas,False,STEAP1
ACH-001385,0.2024919029478906,RPMI 2650,"Head and Neck Carcinoma, Other",Head and Neck,False,STEAP1
ACH-001414,0.2118868163573696,UM-UC-6,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,STEAP1
ACH-001431,0.3325853762867249,TC-205,Ewing Sarcoma,Bone,False,STEAP1
ACH-001459,0.1232500520478542,C80,Colorectal Adenocarcinoma,Bowel,False,STEAP1
